X,Y,INDEX,P_CODE,NAMECOUNTY,NAMEJOIN,NAME,STATEJOIN,COUNTYJOIN,PAYAM,FUNC_CLASS,CONF_SCORE,SRC_VERIFD,IMG_VERIFD
31.76825,6.19028,212,BO-0495,Wai_yuenBorSouth,Wai_yuen,Wai-Yuen,Jonglei,BorSouth,Anyidi,6,30,1,1
31.76971,6.19043,213,BO-0496,Ruar_jokBorSouth,Ruar_jok,Ruar-Jok,Jonglei,BorSouth,Anyidi,6,30,1,1
31.76935,6.19361,214,BO-0497,ApaterotpinyBorSouth,Apaterotpiny,Apaterotpiny,Jonglei,BorSouth,Anyidi,6,20,1,1
31.72889,6.17075,215,BO-0501,WutlietBorSouth,Wutliet,Wutliet,Jonglei,BorSouth,Kolnyang,6,90,1,1
31.71668,6.1651,216,BO-0502,GiirBorSouth,Giir,Giir,Jonglei,BorSouth,Kolnyang,6,20,1,1
31.72449,6.15579,217,BO-0504,WerengBorSouth,Wereng,Wereng,Jonglei,BorSouth,Kolnyang,6,30,1,1
31.73763,6.15658,218,BO-0505,Malual_BurBorSouth,Malual_Bur,MalualBur,Jonglei,BorSouth,Kolnyang,6,30,1,1
31.74002,6.14839,219,BO-0506,Gok_BarBorSouth,Gok_Bar,GokBar,Jonglei,BorSouth,Kolnyang,6,30,1,1
31.73258,6.13717,220,BO-0507,Longar_AkueiBorSouth,Longar_Akuei,LongarAkuei,Jonglei,BorSouth,Kolnyang,6,20,1,1
31.73743,6.1318,221,BO-0508,MakeerBorSouth,Makeer,Makeer,Jonglei,BorSouth,Kolnyang,6,30,1,1
31.74328,6.13457,222,BO-0509,Cuei_ThoiBorSouth,Cuei_Thoi,CueiThoi,Jonglei,BorSouth,Kolnyang,6,30,1,1
31.74128,6.12717,223,BO-0510,Wut_GokBorSouth,Wut_Gok,WutGok,Jonglei,BorSouth,Kolnyang,6,30,1,1
31.79361,6.07056,224,BO-0511,Cuei_KerBorSouth,Cuei_Ker,CueiKer,Jonglei,BorSouth,Kolnyang,6,50,1,1
31.32636,6.72727,225,BN-0006,Dhiam_DhiamTwicEast,Dhiam_Dhiam,DhiamDhiam,Jonglei,TwicEast,Pakeer,6,59,1,1
31.47063,6.80094,226,BN-0009,AjakTwicEast,Ajak,Ajak,Jonglei,TwicEast,Pakeer,6,30,1,1
31.46197,6.80766,227,BN-0010,WerawetTwicEast,Werawet,Werawet,Jonglei,TwicEast,Pakeer,6,30,1,1
31.45306,6.82,228,BN-0011,DkwotTwicEast,Dkwot,Dkwot,Jonglei,TwicEast,Pakeer,6,30,1,0
31.45056,6.82639,229,BN-0012,Nyang_GnokTwicEast,Nyang_Gnok,NyangGnok,Jonglei,TwicEast,Pakeer,6,30,1,0
31.61667,6.83333,230,BO-0122,Fachil_JiakTwicEast,Fachil_Jiak,FachilJiak,Jonglei,TwicEast,Pakeer,6,30,1,0
31.32489,6.83348,231,BN-0013,PakayrTwicEast,Pakayr,Pakayr,Jonglei,TwicEast,Pakeer,6,50,1,1
31.43639,6.83667,232,BN-0014,AjarTwicEast,Ajar,Ajar,Jonglei,TwicEast,Pakeer,6,30,1,0
31.39,6.84,233,BN-0015,PajurTwicEast,Pajur,Pajur,Jonglei,TwicEast,Pakeer,6,30,1,0
31.30166,6.84447,234,BN-0016,JonglieTwicEast,Jonglie,Jonglie,Jonglei,TwicEast,Pakeer,6,40,1,1
31.33918,6.85323,235,BN-0017,PayomTwicEast,Payom,Payom,Jonglei,TwicEast,Pakeer,6,50,1,1
31.44528,6.8725,236,BN-0018,BoychwengTwicEast,Boychweng,Boychweng,Jonglei,TwicEast,Pakeer,6,30,1,0
31.33088,6.87983,237,BN-0019,PachaweyTwicEast,Pachawey,Pachawey,Jonglei,TwicEast,Pakeer,6,50,1,1
31.37792,6.88304,238,BN-0020,MaarTwicEast,Maar,Maar,Jonglei,TwicEast,Pakeer,5,210,1,1
31.65,6.88333,239,BO-0125,Chik_ChikTwicEast,Chik_Chik,ChikChik,Jonglei,TwicEast,Pakeer,6,30,1,0
31.45944,6.89528,240,BN-0021,DweyrTwicEast,Dweyr,Dweyr,Jonglei,TwicEast,Pakeer,6,30,1,0
31.32787,6.89744,241,BN-0022,PagetTwicEast,Paget,Paget,Jonglei,TwicEast,Pakeer,6,50,1,0
31.58333,6.9,242,BO-0126,AwangakTwicEast,Awangak,Awangak,Jonglei,TwicEast,Pakeer,6,30,1,1
31.35703,6.90125,243,BN-0023,PatholTwicEast,Pathol,Pathol,Jonglei,TwicEast,Pakeer,6,50,1,1
31.47049,6.91008,244,BN-0024,ChikeyrTwicEast,Chikeyr,Chikeyr,Jonglei,TwicEast,Pakeer,6,20,1,1
31.35832,6.90951,245,BN-0025,PakeerTwicEast,Pakeer,Pakeer,Jonglei,TwicEast,Pakeer,7,59,1,0
31.7,6.93333,246,BO-0128,Ruar_BokTwicEast,Ruar_Bok,RuarBok,Jonglei,TwicEast,Pakeer,6,30,1,1
31.52414,6.93757,247,BO-0129,LongoTwicEast,Longo,Longo,Jonglei,TwicEast,Pakeer,6,20,1,1
31.37511,6.93875,248,BN-0026,PajongkotTwicEast,Pajongkot,Pajongkot,Jonglei,TwicEast,Ajuong,6,60,1,1
31.40015,6.94425,249,BN-0027,AssaungTwicEast,Assaung,Assaung,Jonglei,TwicEast,Ajuong,6,50,1,0
31.37493,6.94862,250,BN-0028,PagokTwicEast,Pagok,Pagok,Jonglei,TwicEast,Ajuong,6,50,1,1
31.68333,6.95,251,BO-0130,FatwotbeirTwicEast,Fatwotbeir,Fatwotbeir,Jonglei,TwicEast,Pakeer,6,30,1,0
31.4072,6.95081,252,BN-0029,FatokTwicEast,Fatok,Fatok,Jonglei,TwicEast,Ajuong,6,50,1,0
31.37375,6.95576,253,BN-0030,YarahomTwicEast,Yarahom,Yarahom,Jonglei,TwicEast,Ajuong,6,50,1,1
31.30415,6.95682,254,BN-0031,AkokTwicEast,Akok,Akok,Jonglei,TwicEast,Ajuong,6,50,1,0
31.37349,6.95969,255,BN-0032,PaliauTwicEast,Paliau,Paliau,Jonglei,TwicEast,Ajuong,5,100,1,1
31.37042,6.96247,256,BN-0033,PiomwekTwicEast,Piomwek,Piomwek,Jonglei,TwicEast,Ajuong,6,50,1,1
31.421,6.96434,257,BN-0034,AjonTwicEast,Ajon,Ajon,Jonglei,TwicEast,Ajuong,6,50,1,0
31.3711,6.96637,258,BN-0035,GuerTwicEast,Guer,Guer,Jonglei,TwicEast,Ajuong,6,50,1,1
31.3627,6.96649,259,BN-0036,PaguetkirTwicEast,Paguetkir,Paguetkir,Jonglei,TwicEast,Ajuong,6,50,1,1
31.41983,6.97278,260,BN-0037,MalkudungTwicEast,Malkudung,Malkudung,Jonglei,TwicEast,Ajuong,6,50,1,0
31.39646,6.97767,261,BN-0038,LuakTwicEast,Luak,Luak,Jonglei,TwicEast,Ajuong,6,50,1,0
31.13,6.98,262,BN-0039,AbwongTwicEast,Abwong,Abwong,Jonglei,TwicEast,Ajuong,6,30,1,0
31.29,6.98,263,BN-0040,TarkwemTwicEast,Tarkwem,Tarkwem,Jonglei,TwicEast,Ajuong,6,10,0,1
31.30311,6.9804,264,BN-0041,PabangmarTwicEast,Pabangmar,Pabangmar,Jonglei,TwicEast,Ajuong,6,50,1,1
31.2335,6.98384,265,BN-0042,AkuichTwicEast,Akuich,Akuich,Jonglei,TwicEast,Nyuak,6,50,1,0
31.05,6.99,266,BN-0043,AkowitTwicEast,Akowit,Akowit,Jonglei,TwicEast,Ajuong,6,30,1,0
31.38,7,267,BN-0045,AjibjaTwicEast,Ajibja,Ajibja,Jonglei,TwicEast,Ajuong,6,30,1,0
31.44354,7.01081,268,BN-0046,Bior_ArbitTwicEast,Bior_Arbit,BiorArbit,Jonglei,TwicEast,Nyuak,6,50,1,0
31.2669,7.02852,269,BN-0047,Piom_PurTwicEast,Piom_Pur,PiomPur,Jonglei,TwicEast,Nyuak,6,50,1,1
31.31206,7.02928,270,BN-0048,Dung_KvakTwicEast,Dung_Kvak,DungKvak,Jonglei,TwicEast,Nyuak,6,20,1,0
31.2023,7.0303,271,BN-0049,PachwilTwicEast,Pachwil,Pachwil,Jonglei,TwicEast,Nyuak,6,50,1,1
31.46,7.04,272,BN-0050,FakoiTwicEast,Fakoi,Fakoi,Jonglei,TwicEast,Nyuak,6,30,1,0
31.26769,7.04135,273,BN-0051,PagotTwicEast,Pagot,Pagot,Jonglei,TwicEast,Nyuak,6,50,1,1
31.26667,7.05,274,BN-0052,Dung_KwakTwicEast,Dung_Kwak,DungKwak,Jonglei,TwicEast,Nyuak,6,30,1,0
31.68333,7.05,275,BO-0133,KomachTwicEast,Komach,Komach,Jonglei,TwicEast,Pakeer,6,30,1,0
31.37979,7.08519,276,BN-0053,WangleiTwicEast,Wanglei,Wanglei,Jonglei,TwicEast,Nyuak,5,50,1,1
31.37009,7.0713,277,BN-0054,MakuacTwicEast,Makuac,Makuac,Jonglei,TwicEast,Nyuak,6,40,1,0
31.43057,7.07559,278,BN-0055,PathueiTwicEast,Pathuei,Pathuei,Jonglei,TwicEast,Nyuak,6,50,1,1
31.53333,7.08333,279,BO-0134,ChiengTwicEast,Chieng,Chieng,Jonglei,TwicEast,Nyuak,6,30,1,0
31.39855,7.08846,280,BN-0056,DeishwekTwicEast,Deishwek,Deishwek,Jonglei,TwicEast,Nyuak,6,40,1,1
31.35039,7.09163,281,BN-0057,Piom_AgamTwicEast,Piom_Agam,PiomAgam,Jonglei,TwicEast,Nyuak,6,50,1,1
31.18125,7.10121,282,BN-0058,VunalekTwicEast,Vunalek,Vunalek,Jonglei,TwicEast,Kongor,6,20,1,0
31.14,7.10943,283,BN-0059,ParamTwicEast,Param,Param,Jonglei,TwicEast,Ajuong,6,30,1,0
31.37226,7.12428,284,BN-0060,FakwarTwicEast,Fakwar,Fakwar,Jonglei,TwicEast,Kongor,6,30,1,1
31.40045,7.1275,285,BN-0061,NONIMACHTwicEast,NONIMACH,Nonimach,Jonglei,TwicEast,Nyuak,6,30,1,1
31.37122,7.12974,286,BN-0062,Piom_wun_AguerTwicEast,Piom_wun_Aguer,Piom-WunAguer,Jonglei,TwicEast,Kongor,6,50,1,1
31.39841,7.13561,287,BN-0063,PatiingTwicEast,Patiing,Patiing,Jonglei,TwicEast,Nyuak,6,80,1,1
31.36,7.14,288,BN-0064,PagorTwicEast,Pagor,Pagor,Jonglei,TwicEast,Kongor,6,50,1,1
31.35429,7.14533,289,BN-0065,Piom_awanTwicEast,Piom_awan,Piom-Awan,Jonglei,TwicEast,Kongor,6,50,1,1
31.61667,7.15,290,BO-0137,ElatTwicEast,Elat,Elat,Jonglei,TwicEast,Nyuak,6,30,1,0
31.38936,7.15256,291,BN-0066,WaranyangTwicEast,Waranyang,Waranyang,Jonglei,TwicEast,Kongor,6,40,1,0
31.35507,7.15523,292,BN-0067,KongorTwicEast,Kongor,Kongor,Jonglei,TwicEast,Kongor,5,60,1,1
31.40399,7.1579,293,BN-0068,BiolbilTwicEast,Biolbil,Biolbil,Jonglei,TwicEast,Kongor,6,50,1,1
31.40708,7.1636,294,BN-0069,MabiorTwicEast,Mabior,Mabior,Jonglei,TwicEast,Kongor,4,110,1,1
31.73287,7.16303,295,BO-0139,GadiangTwicEast,Gadiang,Gadiang,Jonglei,TwicEast,Nyuak,5,10,0,1
31.37977,7.16443,296,BN-0070,AgomTwicEast,Agom,Agom,Jonglei,TwicEast,Kongor,6,50,1,1
31.11667,7.1661,297,BN-0071,PachulengTwicEast,Pachuleng,Pachuleng,Jonglei,TwicEast,Ajuong,6,30,1,0
31.11667,7.18276,298,BN-0072,Jot_JunumTwicEast,Jot_Junum,JotJunum,Jonglei,TwicEast,Ajuong,6,30,1,0
31.65,7.2,299,BO-0142,GnarangTwicEast,Gnarang,Gnarang,Jonglei,TwicEast,Nyuak,6,30,1,0
31.37807,7.25194,300,BN-0074,KiirbeerTwicEast,Kiirbeer,Kiirbeer,Jonglei,TwicEast,Lith,6,50,1,1
31.36384,7.29226,301,BN-0075,ApiirTwicEast,Apiir,Apiir,Jonglei,TwicEast,Lith,6,50,1,1
31.41223,7.33232,302,BN-0076,MarolTwicEast,Marol,Marol,Jonglei,TwicEast,Lith,6,50,1,1
31.56667,7.34943,303,BO-0146,FaijengTwicEast,Faijeng,Faijeng,Jonglei,TwicEast,Lith,6,30,1,0
31.55,7.3661,304,BO-0147,BiarTwicEast,Biar,Biar,Jonglei,TwicEast,Lith,6,30,1,1
31.36348,6.72398,305,BN-0132,RualTwicEast,Rual,Rual,Jonglei,TwicEast,Pakeer,6,20,1,1
31.29034,6.65718,306,BN-0133,Pan_AjeiTwicEast,Pan_Ajei,Pan-Ajei,Jonglei,TwicEast,Pakeer,6,20,1,1
31.41311,6.76769,307,BN-0134,AluelditTwicEast,Alueldit,Alueldit,Jonglei,TwicEast,Pakeer,6,30,1,1
31.40903,6.77498,308,BN-0135,PatiouTwicEast,Patiou,Patiou,Jonglei,TwicEast,Pakeer,6,30,1,1
31.42277,6.77417,309,BN-0136,PanomkhoorTwicEast,Panomkhoor,Panomkhoor,Jonglei,TwicEast,Pakeer,6,30,1,1
31.4153,6.78139,310,BN-0137,AleeileiTwicEast,Aleeilei,Aleeilei,Jonglei,TwicEast,Pakeer,6,30,1,1
31.4033,6.78926,311,BN-0138,PiolTwicEast,Piol,Piol,Jonglei,TwicEast,Pakeer,6,30,1,1
31.40354,6.79677,312,BN-0139,PajoutTwicEast,Pajout,Pajout,Jonglei,TwicEast,Pakeer,6,60,1,1
31.39635,6.81777,313,BN-0140,AchuolrorTwicEast,Achuolror,Achuolror,Jonglei,TwicEast,Pakeer,6,30,1,1
31.38868,6.83369,314,BN-0141,PajihjiTwicEast,Pajihji,Pajihji,Jonglei,TwicEast,Pakeer,6,30,1,1
31.38564,6.84461,315,BN-0142,NyanyiTwicEast,Nyanyi,Nyanyi,Jonglei,TwicEast,Pakeer,6,30,1,1
31.4629,6.81074,316,BN-0143,NyuwakTwicEast,Nyuwak,Nyuwak,Jonglei,TwicEast,Pakeer,7,10,0,1
31.37625,6.87496,317,BN-0144,TabaaTwicEast,Tabaa,Tabaa,Jonglei,TwicEast,Pakeer,6,30,1,1
31.37107,6.88075,318,BN-0145,Biar_AjokTwicEast,Biar_Ajok,BiarAjok,Jonglei,TwicEast,Pakeer,6,50,1,1
31.36864,6.87841,319,BN-0146,AMOYOKTwicEast,AMOYOK,Amoyok,Jonglei,TwicEast,Pakeer,6,20,1,1
31.36991,6.88406,320,BN-0147,NyachakTwicEast,Nyachak,Nyachak,Jonglei,TwicEast,Pakeer,6,50,1,1
31.37359,6.88879,321,BN-0148,AduboarTwicEast,Aduboar,Aduboar,Jonglei,TwicEast,Pakeer,6,30,1,1
31.37542,6.89238,322,BN-0149,Ruer_MapaaticTwicEast,Ruer_Mapaatic,RuerMapaatic,Jonglei,TwicEast,Pakeer,6,30,1,1
31.36679,6.8936,323,BN-0150,YiikTwicEast,Yiik,Yiik,Jonglei,TwicEast,Pakeer,6,30,1,1
31.36502,6.88892,324,BN-0151,NomlaawTwicEast,Nomlaaw,Nomlaaw,Jonglei,TwicEast,Pakeer,6,50,1,1
31.3616,6.90042,325,BN-0152,Pareu_TwoTwicEast,Pareu_Two,PareuTwo,Jonglei,TwicEast,Pakeer,6,30,1,1
31.3726,6.90257,326,BN-0153,MARIALTwicEast,MARIAL,Marial,Jonglei,TwicEast,Pakeer,5,20,1,1
31.35826,6.90954,327,BN-0154,Pareu_OneTwicEast,Pareu_One,PareuOne,Jonglei,TwicEast,Pakeer,6,50,1,1
31.35746,6.91664,328,BN-0155,MiorngokTwicEast,Miorngok,Miorngok,Jonglei,TwicEast,Pakeer,6,50,1,1
31.35906,6.92497,329,BN-0156,LADAUTwicEast,LADAU,Ladau,Jonglei,TwicEast,Ajuong,6,20,1,1
31.3699,6.92072,330,BN-0157,AyakTwicEast,Ayak,Ayak,Jonglei,TwicEast,Ajuong,6,30,1,1
31.37662,6.92712,331,BN-0158,WutlirTwicEast,Wutlir,Wutlir,Jonglei,TwicEast,Ajuong,6,30,1,1
31.37469,6.92866,332,BN-0159,WUTLIERTwicEast,WUTLIER,Wutlier,Jonglei,TwicEast,Ajuong,6,20,1,1
31.36841,6.92823,333,BN-0160,ThanytochTwicEast,Thanytoch,Thanytoch,Jonglei,TwicEast,Ajuong,6,30,1,1
31.37531,6.91911,334,BN-0161,AdubarTwicEast,Adubar,Adubar,Jonglei,TwicEast,Ajuong,6,50,1,1
31.38022,6.91925,335,BN-0162,AmummumTwicEast,Amummum,Amummum,Jonglei,TwicEast,Ajuong,6,30,1,1
31.38547,6.92244,336,BN-0163,PanomwirTwicEast,Panomwir,Panomwir,Jonglei,TwicEast,Ajuong,6,30,1,1
31.35243,6.93729,337,BN-0164,PawelTwicEast,Pawel,Pawel,Jonglei,TwicEast,Ajuong,6,59,1,1
31.36618,6.94066,338,BN-0165,NadauTwicEast,Nadau,Nadau,Jonglei,TwicEast,Ajuong,6,30,1,1
31.37971,6.94321,339,BN-0166,PARUALMOITwicEast,PARUALMOI,Parualmoi,Jonglei,TwicEast,Ajuong,6,20,1,1
31.36606,6.94645,340,BN-0167,WutkuelTwicEast,Wutkuel,Wutkuel,Jonglei,TwicEast,Ajuong,6,50,1,1
31.35711,6.9516,341,BN-0168,KongdaiTwicEast,Kongdai,Kongdai,Jonglei,TwicEast,Ajuong,6,50,1,1
31.36616,6.9543,342,BN-0169,MayomTwicEast,Mayom,Mayom,Jonglei,TwicEast,Ajuong,6,50,1,1
31.3653,6.95892,343,BN-0170,KirlangTwicEast,Kirlang,Kirlang,Jonglei,TwicEast,Ajuong,6,30,1,1
31.35384,6.95905,344,BN-0171,PARIEITwicEast,PARIEI,Pariei,Jonglei,TwicEast,Ajuong,6,20,1,1
31.37616,6.95923,345,BN-0172,MakerTwicEast,Maker,Maker,Jonglei,TwicEast,Ajuong,6,50,1,1
31.36677,6.96502,346,BN-0173,NgawaiTwicEast,Ngawai,Ngawai,Jonglei,TwicEast,Ajuong,6,30,1,1
31.37436,6.96156,347,BN-0174,DomtongTwicEast,Domtong,Domtong,Jonglei,TwicEast,Ajuong,6,30,1,1
30.86323,7.09109,348,BN-0175,AYIETHGAKTwicEast,AYIETHGAK,Ayiethgak,Jonglei,TwicEast,Ajuong,6,20,1,1
31.37923,7.04928,349,BN-0176,PenydiitTwicEast,Penydiit,Penydiit,Jonglei,TwicEast,Nyuak,6,30,1,1
31.37851,7.05208,350,BN-0177,PadelooyTwicEast,Padelooy,Padelooy,Jonglei,TwicEast,Nyuak,6,50,1,1
31.38147,7.05145,351,BN-0178,AluelTwicEast,Aluel,Aluel,Jonglei,TwicEast,Nyuak,6,50,1,1
31.39098,7.05648,352,BN-0179,LUALAJOKBILTwicEast,LUALAJOKBIL,Lualajokbil,Jonglei,TwicEast,Nyuak,6,20,1,1
31.38191,7.05825,353,BN-0180,Pawuoi_ditTwicEast,Pawuoi_dit,Pawuoi-Dit,Jonglei,TwicEast,Nyuak,6,30,1,1
31.37976,7.06008,354,BN-0181,THIEPRIEMTwicEast,THIEPRIEM,Thiepriem,Jonglei,TwicEast,Nyuak,6,20,1,1
31.37049,7.0645,355,BN-0182,PENYCHUERTwicEast,PENYCHUER,Penychuer,Jonglei,TwicEast,Nyuak,6,20,1,1
31.37578,7.06885,356,BN-0183,Thiap_riomTwicEast,Thiap_riom,Thiap-Riom,Jonglei,TwicEast,Nyuak,6,30,1,1
31.3639,7.07565,357,BN-0184,NGENJOKTwicEast,NGENJOK,Ngenjok,Jonglei,TwicEast,Nyuak,6,20,1,1
31.37692,7.07194,358,BN-0185,Pan_ajang_DitTwicEast,Pan_ajang_Dit,Pan-AjangDit,Jonglei,TwicEast,Nyuak,6,30,1,1
31.39955,7.06919,359,BN-0186,PENYLEEKTwicEast,PENYLEEK,Penyleek,Jonglei,TwicEast,Nyuak,6,20,1,1
31.3755,7.06776,360,BN-0187,WangkeiTwicEast,Wangkei,Wangkei,Jonglei,TwicEast,Nyuak,7,10,0,1
31.35498,7.08216,361,BN-0188,AJONGTwicEast,AJONG,Ajong,Jonglei,TwicEast,Nyuak,6,40,1,1
31.35111,7.08529,362,BN-0189,AthielTwicEast,Athiel,Athiel,Jonglei,TwicEast,Nyuak,6,30,1,1
31.35092,7.08624,363,BN-0190,AdoorTwicEast,Adoor,Adoor,Jonglei,TwicEast,Nyuak,6,30,1,1
31.35034,7.08645,364,BN-0191,AKECHAWUNYANGTwicEast,AKECHAWUNYANG,Akechawunyang,Jonglei,TwicEast,Nyuak,6,20,1,1
31.36282,7.08927,365,BN-0192,GuengkerTwicEast,Guengker,Guengker,Jonglei,TwicEast,Nyuak,6,30,1,1
31.37451,7.08227,366,BN-0193,PanychuerTwicEast,Panychuer,Panychuer,Jonglei,TwicEast,Nyuak,6,30,1,1
31.37622,7.08536,367,BN-0194,Amai_lualTwicEast,Amai_lual,Amai-Lual,Jonglei,TwicEast,Nyuak,6,30,1,1
31.37185,7.08769,368,BN-0195,DingditTwicEast,Dingdit,Dingdit,Jonglei,TwicEast,Nyuak,6,30,1,1
31.38038,7.08282,369,BN-0196,PARUELTwicEast,PARUEL,Paruel,Jonglei,TwicEast,Nyuak,6,20,1,1
31.38297,7.08504,370,BN-0197,AKULLATwicEast,AKULLA,Akulla,Jonglei,TwicEast,Nyuak,6,20,1,1
31.38797,7.08617,371,BN-0198,Pan_ruarTwicEast,Pan_ruar,Pan-Ruar,Jonglei,TwicEast,Nyuak,6,30,1,1
31.39392,7.09258,372,BN-0199,Duk_luolTwicEast,Duk_luol,Duk-Luol,Jonglei,TwicEast,Nyuak,6,30,1,1
31.39525,7.10369,373,BN-0200,DUKCHUTTwicEast,DUKCHUT,Dukchut,Jonglei,TwicEast,Nyuak,6,20,1,1
31.38619,7.10882,374,BN-0201,Piom_beechTwicEast,Piom_beech,Piom-Beech,Jonglei,TwicEast,Nyuak,6,50,1,1
31.37729,7.10215,375,BN-0202,AKULLOTwicEast,AKULLO,Akullo,Jonglei,TwicEast,Nyuak,6,20,1,1
31.3752,7.10277,376,BN-0203,Yieth_manyokTwicEast,Yieth_manyok,Yieth-Manyok,Jonglei,TwicEast,Nyuak,6,30,1,1
31.36558,7.09556,377,BN-0204,ALIETTwicEast,ALIET,Aliet,Jonglei,TwicEast,Nyuak,6,20,1,1
31.36459,7.09768,378,BN-0205,Aliet_pandebekTwicEast,Aliet_pandebek,Aliet-Pandebek,Jonglei,TwicEast,Nyuak,6,30,1,1
31.36399,7.10118,379,BN-0206,PiomkoireachTwicEast,Piomkoireach,Piomkoireach,Jonglei,TwicEast,Nyuak,6,60,1,0
31.35903,7.10066,380,BN-0207,ABULUCTwicEast,ABULUC,Abuluc,Jonglei,TwicEast,Nyuak,6,20,1,1
31.3623,7.10928,381,BN-0208,PIOMDEKOCRACTwicEast,PIOMDEKOCRAC,Piomdekocrac,Jonglei,TwicEast,Nyuak,6,20,1,1
31.37413,7.11392,382,BN-0209,PANDECHIENGTwicEast,PANDECHIENG,Pandechieng,Jonglei,TwicEast,Nyuak,6,20,1,1
31.38235,7.12198,383,BN-0210,PALOUTwicEast,PALOU,Palou,Jonglei,TwicEast,Kongor,6,20,1,1
31.36188,7.12715,384,BN-0211,PabieecTwicEast,Pabieec,Pabieec,Jonglei,TwicEast,Kongor,6,30,1,1
31.38996,7.11709,385,BN-0212,Piom_pan_chiengTwicEast,Piom_pan_chieng,Piom-Pan-Chieng,Jonglei,TwicEast,Nyuak,6,30,1,1
31.39557,7.12899,386,BN-0213,Piom_jaarTwicEast,Piom_jaar,Piom-Jaar,Jonglei,TwicEast,Nyuak,6,50,1,1
31.40045,7.1275,387,BN-0214,PONGBORONGTwicEast,PONGBORONG,Pongborong,Jonglei,TwicEast,Nyuak,6,20,1,1
31.40388,7.11433,388,BN-0215,YAKDEWACHTwicEast,YAKDEWACH,Yakdewach,Jonglei,TwicEast,Nyuak,6,20,1,1
31.38817,7.14082,389,BN-0216,Pathan_thiTwicEast,Pathan_thi,Pathan-Thi,Jonglei,TwicEast,Kongor,6,30,1,1
31.39563,7.1441,390,BN-0217,PATHIANTwicEast,PATHIAN,Pathian,Jonglei,TwicEast,Nyuak,6,20,1,1
31.38818,7.1515,391,BN-0218,Pion_bicorTwicEast,Pion_bicor,Pion-Bicor,Jonglei,TwicEast,Kongor,6,50,1,1
31.36406,7.14722,392,BN-0219,Thon_anyierTwicEast,Thon_anyier,Thon-Anyier,Jonglei,TwicEast,Kongor,6,50,1,1
31.3461,7.1518,393,BN-0220,PacolTwicEast,Pacol,Pacol,Jonglei,TwicEast,Kongor,6,50,1,1
31.33681,7.165,394,BN-0222,PinymirTwicEast,Pinymir,Pinymir,Jonglei,TwicEast,Kongor,6,50,1,1
31.33593,7.17227,395,BN-0223,PajobaTwicEast,Pajoba,Pajoba,Jonglei,TwicEast,Kongor,6,50,1,1
31.34795,7.17649,396,BN-0224,Duk_chanTwicEast,Duk_chan,Duk-Chan,Jonglei,TwicEast,Kongor,6,30,1,1
31.36829,7.17521,397,BN-0225,PAMOTTwicEast,PAMOT,Pamot,Jonglei,TwicEast,Kongor,6,20,1,1
31.37187,7.18441,398,BN-0226,Padong_aholTwicEast,Padong_ahol,Padong-Ahol,Jonglei,TwicEast,Kongor,6,50,1,1
31.36816,7.19497,399,BN-0227,Pageer_thiTwicEast,Pageer_thi,Pageer-Thi,Jonglei,TwicEast,Kongor,6,30,1,1
31.38584,7.1957,400,BN-0228,DUKEPENYTwicEast,DUKEPENY,Dukepeny,Jonglei,TwicEast,Kongor,6,20,1,1
31.38867,7.16028,401,BN-0229,Dlong_adut_tongTwicEast,Dlong_adut_tong,Dlong-Adut-Tong,Jonglei,TwicEast,Kongor,6,30,1,1
31.39091,7.16825,402,BN-0230,AgerotTwicEast,Agerot,Agerot,Jonglei,TwicEast,Kongor,6,30,1,1
31.40068,7.16675,403,BN-0231,Piom_worTwicEast,Piom_wor,Piom-Wor,Jonglei,TwicEast,Kongor,6,30,1,1
31.39988,7.16136,404,BN-0232,Duk_lieiTwicEast,Duk_liei,Duk-Liei,Jonglei,TwicEast,Kongor,6,30,1,1
31.40547,7.15397,405,BN-0233,PatiengTwicEast,Patieng,Patieng,Jonglei,TwicEast,Kongor,6,30,1,1
31.40817,7.1606,406,BN-0234,Duk_ngeerTwicEast,Duk_ngeer,Duk-Ngeer,Jonglei,TwicEast,Kongor,6,30,1,1
31.41167,7.16833,407,BN-0235,PanyagorTwicEast,Panyagor,Panyagor,Jonglei,TwicEast,Kongor,3,110,1,1
31.40599,7.16376,408,BN-0236,PAGEERTwicEast,PAGEER,Pageer,Jonglei,TwicEast,Kongor,6,20,1,1
31.40597,7.16411,409,BN-0237,ATUANYIELTwicEast,ATUANYIEL,Atuanyiel,Jonglei,TwicEast,Kongor,6,20,1,1
31.40574,7.16417,410,BN-0238,ATHILTwicEast,ATHIL,Athil,Jonglei,TwicEast,Kongor,6,20,1,1
31.40858,7.1703,411,BN-0239,PanyagorditTwicEast,Panyagordit,Panyagordit,Jonglei,TwicEast,Kongor,6,30,1,1
31.37301,7.25299,412,BN-0240,AkuchTwicEast,Akuch,Akuch,Jonglei,TwicEast,Lith,6,30,1,0
31.35915,7.24609,413,BN-0241,Kiir_AdauTwicEast,Kiir_Adau,KiirAdau,Jonglei,TwicEast,Lith,6,30,1,1
31.35362,7.24397,414,BN-0242,Kiir_MaleiTwicEast,Kiir_Malei,KiirMalei,Jonglei,TwicEast,Lith,6,30,1,1
31.34974,7.24836,415,BN-0243,Kiir_AtemTwicEast,Kiir_Atem,KiirAtem,Jonglei,TwicEast,Lith,6,30,1,1
